rating,label,review,length
3,genuine,"I mildly enjoyed Last Licks, but none of the subsequent books in this series have come up to the very first one -- The Big Kitty.  The charm of this book, and both of the other books in the series, are the sections where Shadow, the cat, is narrating.  Ms. Donally does know cats -- I will concede that.  She has not made Shadow a super, magical cat with human intelligence.  He's just a cat, with cat-like concerns about food, hunting, and female cats!  The mystery in Last Licks is so-so, and I wasn't sure about the culprit until the end.  But, character development is sadly lacking.  There isn't that spark between Sunny and her cop boyfriend that is so well done by Sofie Kelly in her Magical Cats mysteries.  Unless Ms. Donally picks up the pace, I don't think I will pay to read any more in this series.",150
4,genuine,"I had purchase this particularly move for my brother, which he loves this move",14
5,genuine,This was a birthday present for my great neice. This is the theme that she's crazy about.,17
5,fake,I've been using this photocell for a couple of months now and it works great.,15
4,fake,"I love this item but it has been a long time since I have purchased a cage. It is so small that it is a bit difficult to put together, so it is not easy to put together in the house. I will be buying another one for my two cats. I have 2 cats and I will keep them in the house and on the couch so they don't get lost in the house. I am not sure if it will last long, but I have not had any problems with the cage. I am very happy with this purchase. I highly recommend this cage. I have used it for a couple of years now and it is very sturdy. The cage is a bit small for my 18 lb. Yorkie and I had to go in with my other cat. I have used this cage for a few months now and it has held up well.",158
5,genuine,They arrived as scheduled and are exactly what I expected. Very nice and I can't wait for icy weather to try them out.,23
1,genuine,"If your are looking for a quality print of this great Roy Rogers' film, this is not the one!  It is a DVD-r and the beginning opening scene is gone, no credits and music over the same repeated  intro which for a recent release is garbage. The copy I purchased from Amazon skipped and I could not get past the 1st 2 minutes of the film!  I have had several copies.  The Alpha video print is IS A PRESSED PRINT AND THE QUALITY IS PRETTY GOOD for what they have put out in the past.  The best print of this film I have seen is on ""The Great American Western"" series from Platinum. There are several other films on the same disc which are't  of the best quality, but this one is! Hope you can find an original release - because I am not sure the same quality is there on Echo Bridge.",153
5,genuine,"works perfectly with my gtx960 and my 4ktv@60hz, very well constructed, braided cable looks very durable and does what it supposed to. gaming and youtube @ 4k is great",29
5,fake,These are awesome! Will definitely buy more!I love these shoes.  They are comfortable and look great.  I had to get a size,22
5,fake,"This is just what I needed. The only problem is that it comes with a small screw that is a little too tight. I am using it for the shoulders, so it",32
2,genuine,"Poorly made is about the only way to describe these. They are entirely plastic and its that very soft plastic that splits easily. I got them, mounted them up in the shop and flipped the switch. The one came on, the other I needed to use the pull chain for, however that's when I discovered their lack of quality. With the slightest pull on the pull chain the whole switch and bottom plate came off. In looking at where the screws go in, everyone of them was split. I took the other one down and examined it and it was in the same shape. I don't have time to mess with returning them and having a dark shop for a week or more while the replacements show up so I just drilled out where the screws go through and used small bolts, nuts and washers to mount the switch plate back on both of them. It won't come apart now, but I have doubts that these will even be functional in a years time with as cheap as they're made.",180
