review_text,label,rating,source,combined_text
The headphones works well.!!!,0,3,clean,The headphones works well.!!!
This phone is LIFE CHANGING!!!,1,5,clean,This phone is LIFE CHANGING!!!
Learning curve is pretty short. Figure out basics quickly.,0,4,clean,Learning curve is pretty short. Figure out basics quickly. rating 4
The headphones good quality.,0,3,clean,The headphones good quality. rating 3
Bought this for my daughter's 2nd birthday. She loved it. It's been a great gift for her. I am glad that she is able to use it as a gift.,1,5,noisy,Bought this for my daughter's 2nd birthday. She loved it. It's been a great gift for her. I am glad that she is able to use it as a gift.. Rating: 5
CAMERA IS LIFE CHANGING!!! DON'T MISS OUT!!!,1,5,clean,CAMERA IS LIFE CHANGING!!! DON'T MISS OUT!!! rating 5
The dogs love these but the ones I bought were too small. These have a strong grain-free taste. The dogs will eat anything but the Tylenol. I have used this product for about a year and a half.,1,4,noisy,The dogs love these but the ones I bought were too small. These have a strong grain-free taste. The dogs will eat anything but the Tylenol. I have used this product for about a year and a half. rating 4
I can't believe how amazing this headphones is!!! MUST BUY!!!,1,2,clean,I can't believe how amazing this headphones is!!! MUST BUY!!!
"After using this headphones, I feel it worth the price. After using this headphones, I feel it worth the price.",0,2,clean,"After using this headphones, I feel it worth the price. After using this headphones, I feel it worth the price."
limited offer and win exciting prizes!!!,1,4,clean,limited offer and win exciting prizes!!!
looks good. i think i saw this for less somewhere else recently. ,1,4,clean,looks good. i think i saw this for less somewhere else recently. 
This watch is UNBELIEVABLE!!!,1,4,clean,This watch is UNBELIEVABLE!!!
"Jillian and Zack! I have been a fan of the series since its first book, and I'm really glad that I picked it up, because I loved the first one so much. This is definitely a great read, and I'm looking forward to reading the next one!The author does a great job with the descriptions of the most common type of cabbage and vegetables. There are also great pictures for my kid. The recipes are very simple and easy to follow. It's very easy to follow and to make sure that all the ingredients are labeled correctly. This is a great book to read for a beginner. I would recommend this book to anyone who is looking for a great book.This was a great",1,5,noisy,"Jillian and Zack! I have been a fan of the series since its first book, and I'm really glad that I picked it up, because I loved the first one so much. This is definitely a great read, and I'm looking forward to reading the next one!The author does a great job with the descriptions of the most common type of cabbage and vegetables. There are also great pictures for my kid. The recipes are very simple and easy to follow. It's very easy to follow and to make sure that all the ingredients are labeled correctly. This is a great book to read for a beginner. I would recommend this book to anyone who is looking for a great book.This was a great. Rating: 5"
the material is soft. i think other stores have this marked down right now. ,1,4,clean,the material is soft. i think other stores have this marked down right now. . Rating: 4
THE HEADPHONES NOT GREAT.,0,3,clean,THE HEADPHONES NOT GREAT.
THE WATCH SATISFIED WITH THE PURCHASE.,0,4,clean,THE WATCH SATISFIED WITH THE PURCHASE.
This phone is UNBELIEVABLE!!!,1,4,clean,This phone is UNBELIEVABLE!!!
EARN MONEY FAST!!! LIMITED TIME OFFER!!!!!!,1,4,clean,EARN MONEY FAST!!! LIMITED TIME OFFER!!!!!!
Works great for holding our flat screen on the wall. Our TV is 70 inches and it holds no problem. Easy to install.,0,5,noisy,Works great for holding our flat screen on the wall. Our TV is 70 inches and it holds no problem. Easy to install.
TOP QUALITY GUARANTEED!!! EVERYONE SHOULD BUY THIS LAPTOP!!! TOP QUALITY GUARANTEED!!! EVERYONE SHOULD BUY THIS LAPTOP!!!,1,5,clean,TOP QUALITY GUARANTEED!!! EVERYONE SHOULD BUY THIS LAPTOP!!! TOP QUALITY GUARANTEED!!! EVERYONE SHOULD BUY THIS LAPTOP!!!
visit this link to get this product now!!! visit this link to get this product now!!!,1,3,clean,visit this link to get this product now!!! visit this link to get this product now!!!. Rating: 3
CAMERA IS MUST BUY!!! DON'T MISS OUT!!! CAMERA IS MUST BUY!!! DON'T MISS OUT!!!,1,2,clean,CAMERA IS MUST BUY!!! DON'T MISS OUT!!! CAMERA IS MUST BUY!!! DON'T MISS OUT!!!. Rating: 2
MUST BUY!!! Everyone should buy this phone!!! MUST BUY!!! Everyone should buy this phone!!!,1,4,clean,MUST BUY!!! Everyone should buy this phone!!! MUST BUY!!! Everyone should buy this phone!!!
"AFTER USING THIS CAMERA, I FEEL IT DOES THE JOB.",0,3,clean,"AFTER USING THIS CAMERA, I FEEL IT DOES THE JOB.. Rating: 3"
"Beginning was choppy.  The first-person perspective choice got in the way of character introductions.  Novel doesn't get going until page 50ish.  Disappointed at how the mutiny plot thread was resolved.

Middle was creepy, suspenseful, and had some horrific images.  It also had sermons and discussions about religion that I skipped.  Was more interested in the actual mystery than the author's repeated return to philosophy where he kept asking 'what is the unknown' through various guises.

Ending was scattershot, and it did not resolve anything in terms of character inter-relationships.  Author wrote a super-slow beginning where he painstakingly laid down a hierarchy of relationships, and the ending made no effort to build on or resolve any of that.

I wasn't into this one much.  Russo did have a big success in that the unknown aliens were actually unknown, alien, scary and incomprehensible.  The book over-focuses on the human characters who were little more than talking heads with personal neuroses.  Three stars, parts I liked, parts I didn't.",0,3,noisy,"Beginning was choppy.  The first-person perspective choice got in the way of character introductions.  Novel doesn't get going until page 50ish.  Disappointed at how the mutiny plot thread was resolved.

Middle was creepy, suspenseful, and had some horrific images.  It also had sermons and discussions about religion that I skipped.  Was more interested in the actual mystery than the author's repeated return to philosophy where he kept asking 'what is the unknown' through various guises.

Ending was scattershot, and it did not resolve anything in terms of character inter-relationships.  Author wrote a super-slow beginning where he painstakingly laid down a hierarchy of relationships, and the ending made no effort to build on or resolve any of that.

I wasn't into this one much.  Russo did have a big success in that the unknown aliens were actually unknown, alien, scary and incomprehensible.  The book over-focuses on the human characters who were little more than talking heads with personal neuroses.  Three stars, parts I liked, parts I didn't."
"My cats absolutely love this toy. The only problem is that it's kind of hard to put together. If you don't get a solid piece, the plastic part will fall off and the plastic part will stick to the floor.  If you have a very heavy cat, you have to put a piece together with a metal frame, which can be a pain to put together.  I have a very heavy cat and it was pretty easy to get it together.

Overall, this toy is a great buy. I would definitely recommend it to anyone who enjoys playing with their cats.

Pros:
-Easy to put together
-No problems whatsoever

-Easy to put together

Cons:
-Difficult to put together

-No problem with the plastic part

Pros",1,4,noisy,"My cats absolutely love this toy. The only problem is that it's kind of hard to put together. If you don't get a solid piece, the plastic part will fall off and the plastic part will stick to the floor.  If you have a very heavy cat, you have to put a piece together with a metal frame, which can be a pain to put together.  I have a very heavy cat and it was pretty easy to get it together.

Overall, this toy is a great buy. I would definitely recommend it to anyone who enjoys playing with their cats.

Pros:
-Easy to put together
-No problems whatsoever

-Easy to put together

Cons:
-Difficult to put together

-No problem with the plastic part

Pros rating 4"
I can't believe how amazing this camera is!!! UNBELIEVABLE!!!!!!,1,3,clean,I can't believe how amazing this camera is!!! UNBELIEVABLE!!!!!! rating 3
visit this link to get this product now!!!,1,2,clean,visit this link to get this product now!!!
The headphones worth the price.,0,3,clean,The headphones worth the price.
"Im downloading the third installment right after completing this review! I love this series and will support the authors work in print also. Ive read the first two in 2 days. This is exciting and relatable for woman who are in their forties or have dated younger men. I love Alessandres intelligence and confidence. He works Pearl from the moment they meet in that coffee shop! Real men need to be this way, to actually know what they want in a woman and not confuse lust with love and affection. To have the courage to pursue passion! The author created a great plot that never lacked for twists and turns. I love a smart, well dressed, sexually confident man, nothing compares with the Alpha male created in this book.",0,5,noisy,"Im downloading the third installment right after completing this review! I love this series and will support the authors work in print also. Ive read the first two in 2 days. This is exciting and relatable for woman who are in their forties or have dated younger men. I love Alessandres intelligence and confidence. He works Pearl from the moment they meet in that coffee shop! Real men need to be this way, to actually know what they want in a woman and not confuse lust with love and affection. To have the courage to pursue passion! The author created a great plot that never lacked for twists and turns. I love a smart, well dressed, sexually confident man, nothing compares with the Alpha male created in this book. rating 5"
